Uuid,Void/Retire,Same as mappings,Fully specified name:en,Fully specified name:fr,Short name:en,Short name:fr,Description:en,Description:fr,Data class,Data type,Answers,Members,_version:1,_order:1000,
162209AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:Z00.1,"Well baby exam, less than 8 days old (Z00.1)","Soin de bebe en bonne sante, <8 jours (Z00.1)","Well baby exam, less than 8 days old","Soin de bebe en bonne sante, <8 jours",,,Diagnosis,N/A,,,,,
162211AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:Z38.6,"Triplets or more, liveborn in hospital (Z38.6)","Naissances multiples (3+), enfants nes a l'hopital (Z38.6)","Triplets or more, liveborn in hospital","Naissances multiples (3+), enfants nes a l'hopital",,,Diagnosis,N/A,,,,,
162233AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P91.6,"Hypoxic ischemic encephalopathy in newborn, mild (P91.6)","Encephalopathie anoxo-ischemique du nouveau-ne, legere (P91.6)","Hypoxic ischemic encephalopathy in newborn, mild","Encephalopathie anoxo-ischemique du nouveau-ne, legere",,,Diagnosis,N/A,,,,,
162234AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P91.6,"Hypoxic ischemic encephalopathy in newborn, moderate (P91.6)","Encephalopathie anoxo-ischemique du nouveau-ne, moderee (P91.6)","Hypoxic ischemic encephalopathy in newborn, moderate","Encephalopathie anoxo-ischemique du nouveau-ne, moderee",,,Diagnosis,N/A,,,,,
162235AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P91.6,"Hypoxic ischemic encephalopathy in newborn, severe (P91.6)","Encephalopathie anoxo-ischemique du nouveau-ne, severe (P91.6)","Hypoxic ischemic encephalopathy in newborn, severe","Encephalopathie anoxo-ischemique du nouveau-ne, severe",,,Diagnosis,N/A,,,,,
162236AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:D48.7,Neoplasm of the eye (D48.7),Tumeur de l'oeil (D48.7),Neoplasm of the eye,Tumeur de l'oeil,,,Diagnosis,N/A,,,,,
162238AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P24.1,Neonatal aspiration of amniotic fluid (P24.1),Aspiration de liquide amniotique (P24.1),Neonatal aspiration of amniotic fluid,Aspiration de liquide amniotique,,,Diagnosis,N/A,,,,,
162312AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:Y49.9,Adverse effects of psychotropic medication (Y49.9),Effets indesirables des medicament psychotrope (Y49.9),Adverse effects of psychotropic medication,Effets indesirables des medicament psychotrope,,,Diagnosis,N/A,,,,,
162313AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:F30.2,Mania with psychotic symptoms (F30.2),Manie avec symptomes psychotiques (F30.2),Mania with psychotic symptoms,Manie avec symptomes psychotiques,,,Diagnosis,N/A,,,,,
162314AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:F30.1,Mania without psychotic symptoms (F30.1),Manie sans symptomes psychotiques (F30.1),Mania without psychotic symptoms,Manie sans symptomes psychotiques,,,Diagnosis,N/A,,,,,
162315AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:P00.2,Maternal fetal infection (P00.2),Infection materno-foetale (P00.2),Maternal fetal infection,Infection materno-foetale,,,Diagnosis,N/A,,,,,
162316AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:Z20.2,Newborn exposure to maternal syphilis (Z20.2),Exposition du nouveau-ne a la syphilis maternelle (Z20.2),Newborn exposure to maternal syphilis,Exposition du nouveau-ne a la syphilis maternelle,,,Diagnosis,N/A,,,,,
162331AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:E41,Severe uncomplicated malnutrition (E41),Malnutrition severe sans complications (E41),Severe uncomplicated malnutrition,Malnutrition severe sans complications,,,Diagnosis,N/A,,,,,
162482AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:V03.9,"Pedestrian injured in collision with car, van or truck (V03.9)",Pieton blesse dans une collision avec une automobile ou une camionnette (V03.9),"Pedestrian injured in collision with car, van or truck",Pieton blesse dans une collision avec une automobile ou une camionnette,,,Diagnosis,N/A,,,,,
162483AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S12.0,Fracture of first cervical vertebra (S12.0),Fracture de la premiere vertebre cervicale (S12.0),Fracture of first cervical vertebra,Fracture de la premiere vertebre cervicale,,,Diagnosis,N/A,,,,,
162491AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:E14.6,Diabetic arthropathy (E14.6),Arthropathie diabetique (E14.6),Diabetic arthropathy,Arthropathie diabetique,,,Diagnosis,N/A,,,,,
162492AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M41.0,Infantile scoliosis (M41.0),Scoliose infantile (M41.0),Infantile scoliosis,Scoliose infantile,,,Diagnosis,N/A,,,,,
162493AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M41.1,Juvenile idiopathic scoliosis (M41.1),Scoliose juvenile idiopathique (M41.1),Juvenile idiopathic scoliosis,Scoliose juvenile idiopathique,,,Diagnosis,N/A,,,,,
162495AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:V02.9,Pedestrian injured by two wheeled vehicle (V02.9),Pieton blesse dans une collision avec un vehicule a moteur a deux ou trois roues (V02.9),Pedestrian injured by two wheeled vehicle,Pieton blesse dans une collision avec un vehicule a moteur a deux ou trois roues,,,Diagnosis,N/A,,,,,
162497AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S93.2,Complete tear of ligament of ankle or foot (S93.2),Rupture de ligaments au niveau de la cheville et du pied (S93.2),Complete tear of ligament of ankle or foot,Rupture de ligaments au niveau de la cheville et du pied,,,Diagnosis,N/A,,,,,
162498AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S92.1,Fracture of talus (S92.1),Fracture de l'astragale (S92.1),Fracture of talus,Fracture de l'astragale,,,Diagnosis,N/A,,,,,
162499AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S82.6,Fracture of lateral malleolus (S82.6),Fracture de la malleole externe (S82.6),Fracture of lateral malleolus,Fracture de la malleole externe,,,Diagnosis,N/A,,,,,
162500AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S82.5,Fracture of medial malleolus (S82.5),Fracture de la malleole interne (S82.5),Fracture of medial malleolus,Fracture de la malleole interne,,,Diagnosis,N/A,,,,,
162526AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S72.4,Fracture of distal femur (S72.4),Fracture de l'extremite inferieure du femur (S72.4),Fracture of distal femur,Fracture de l'extremite inferieure du femur,,,Diagnosis,N/A,,,,,
162527AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S76.1,Injury to quadriceps muscle or tendon (S76.1),Lesion de muscles et de tendons du quadriceps (S76.1),Injury to quadriceps muscle or tendon,Lesion de muscles et de tendons du quadriceps,,,Diagnosis,N/A,,,,,
162528AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S64.9,Injury to nerve at level of wrist or hand (S64.9),Lesion d'un nerf du poignet et de la main (S64.9),Injury to nerve at level of wrist or hand,Lesion d'un nerf du poignet et de la main,,,Diagnosis,N/A,,,,,
162529AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S66.1,Injury to flexor tendon of hand or wrist (S66.1),Lesion du tendon flechisseur du poignet ou de la main (S66.1),Injury to flexor tendon of hand or wrist,Lesion du tendon flechisseur du poignet ou de la main,,,Diagnosis,N/A,,,,,
162530AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S44.2,Radial nerve injury at upper arm level (S44.2),Lesion traumatique du nerf radial au niveau du bras (S44.2),Radial nerve injury at upper arm level,Lesion traumatique du nerf radial au niveau du bras,,,Diagnosis,N/A,,,,,
162531AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S48.9,Traumatic amputation of upper arm (S48.9),Amputation traumatique de l'epaule et du bras (S48.9),Traumatic amputation of upper arm,Amputation traumatique de l'epaule et du bras,,,Diagnosis,N/A,,,,,
162532AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S52.0,Fracture of proximal end of ulna (S52.0),Fracture de la partie superieure du cubitus (S52.0),Fracture of proximal end of ulna,Fracture de la partie superieure du cubitus,,,Diagnosis,N/A,,,,,
162533AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S52.3,Radial shaft fracture (S52.3),Fracture de la diaphyse du radius (S52.3),Radial shaft fracture,Fracture de la diaphyse du radius,,,Diagnosis,N/A,,,,,
162534AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S54.9,Forearm nerve injury (S54.9),"Lesion traumatique d'un nerf non precise, au niveau de l'avant-bras (S54.9)",Forearm nerve injury,"Lesion traumatique d'un nerf non precise, au niveau de l'avant-bras",,,Diagnosis,N/A,,,,,
162535AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:M54.6,Pain in thoracic spine (M54.6),Rachialgies dorsales (M54.6),Pain in thoracic spine,Rachialgies dorsales,,,Diagnosis,N/A,,,,,
162783AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S56.2,Injury of flexor tendon and muscle of forearm (S56.2),Lesion des tendons flechisseurs de l'avant-bras (S56.2),Injury of flexor tendon and muscle of forearm,Lesion des tendons flechisseurs de l'avant-bras,,,Diagnosis,N/A,,,,,
162784AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S56.5,Injury of extensor tendon and muscle of forearm (S56.5),Lesion traumatique de tendon extenseur de l'avant-bras (S56.5),Injury of extensor tendon and muscle of forearm,Lesion traumatique de tendon extenseur de l'avant-bras,,,Diagnosis,N/A,,,,,
162785AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S58.9,Traumatic amputation through forearm (S58.9),Amputation traumatique de l'avant-bras (S58.9),Traumatic amputation through forearm,Amputation traumatique de l'avant-bras,,,Diagnosis,N/A,,,,,
162786AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S65.9,Injury to blood vessel at the level of the wrist and hand (S65.9),Lesion d'un vaisseau sanguin du poignet et de la main (S65.9),Injury to blood vessel at the level of the wrist and hand,Lesion d'un vaisseau sanguin du poignet et de la main,,,Diagnosis,N/A,,,,,
162787AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S66.3,Injury of extensor tendon of hand (S66.3),Lesion du tendon extenseur de la main (S66.3),Injury of extensor tendon of hand,Lesion du tendon extenseur de la main,,,Diagnosis,N/A,,,,,
162788AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S66.3,Injury of extensor tendon of wrist (S66.3),Lesion du tendon extenseur du poignet (S66.3),Injury of extensor tendon of wrist,Lesion du tendon extenseur du poignet,,,Diagnosis,N/A,,,,,
162789AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S68.9,"Traumatic amputation of wrist and hand, level unspecified (S68.9)",Amputation traumatique du poignet et de la main (S68.9),"Traumatic amputation of wrist and hand, level unspecified",Amputation traumatique du poignet et de la main,,,Diagnosis,N/A,,,,,
162790AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S78.0,Traumatic amputation through hip (S78.0),Amputation traumatique de la hanche (S78.0),Traumatic amputation through hip,Amputation traumatique de la hanche,,,Diagnosis,N/A,,,,,
162792AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S88.1,Traumatic amputation of lower leg (S88.1),Amputation traumatique de la jambe au niveau du genou ou plus bas (S88.1),Traumatic amputation of lower leg,Amputation traumatique de la jambe au niveau du genou ou plus bas,,,Diagnosis,N/A,,,,,
162793AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:S92.2,Fracture of tarsal bone other than talus or calcaneus (S92.2),Fracture d'os du tarse autres que talus ou calcaneum (S92.2),Fracture of tarsal bone other than talus or calcaneus,Fracture d'os du tarse autres que talus ou calcaneum,,,Diagnosis,N/A,,,,,
162814AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:Q52.8,Mayer-Rokitansky-Kuster-Hauser syndrome (Q52.8),Syndrome de Mayer-Rokitansky (Q52.8),Mayer-Rokitansky-Kuster-Hauser syndrome,Syndrome de Mayer-Rokitansky,,,Diagnosis,N/A,,,,,
163831AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:N47,Phimosis (N47),Phimosis (N47),Phimosis,Phimosis,,,Diagnosis,N/A,,,,,
164936AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,,ICD-10:L70.8,Inflammatory acne (L70.8),Acne inflammatoire (L70.8),Inflammatory acne,Acne inflammatoire,,,Diagnosis,N/A,,,,,
16ca952c-32c7-4980-b8e2-5344b8aa5d45,,ICD-10:K13.7,Mouth ulceration (K13.7),Lesions de la muqueuse buccale (K13.7),Mouth ulceration,Lesions de la muqueuse buccale,,,Diagnosis,N/A,,,,,
19a2d9fa-396b-489e-a8e4-eab410e04d51,,ICD-10:G04.9,Encephalitis (G04.9),Encephalite (G04.9),Encephalitis,Encephalite,,,Diagnosis,N/A,,,,,
1b6bfdd6-f252-41b9-b95f-bba9bef6e9d2,,ICD-10:I80.9,Phlebitis and thrombophlebitis (I80.9),Phlebite et thrombophlebite (I80.9),Phlebitis and thrombophlebitis,Phlebite et thrombophlebite,,,Diagnosis,N/A,,,,,
1ccfc018-bcf0-45b1-973a-2fdad7a773be,,ICD-10:I31.9,Pericardial disease (I31.9),Maladie pericardique (I31.9),Pericardial disease,Maladie pericardique,,,Diagnosis,N/A,,,,,
2020ca9e-d678-4b4d-89e4-4dac94378311,,ICD-10:C34.9,Malignant neoplasm of lung (C34.9),Tumeur maligne du poumon (C34.9),Malignant neoplasm of lung,Tumeur maligne du poumon,,,Diagnosis,N/A,,,,,
227fa947-0fc5-43af-88df-728d34cb509d,,ICD-10:P07.1,"Low birth weight, 1250-1499 gm (P07.1)","Petit poids a la naissance, 1250g-1499g (P07.1)","Low birth weight, 1250-1499 gm","Petit poids a la naissance, 1250g-1499g",,,Diagnosis,N/A,,,,,
24d20152-63a4-4aed-ad00-c46e3f4fdddf,,ICD-10:P07.1,"Low birth weight, 1500-1749 gm (P07.1)","Petit poids a la naissance, 1500g-1749g (P07.1)","Low birth weight, 1500-1749 gm","Petit poids a la naissance, 1500g-1749g",,,Diagnosis,N/A,,,,,
26d45366-618d-400c-9c50-d6506cf098c2,,ICD-10:R42,Vertigo (R42),Etourdissements et eblouissements (R42),Vertigo,Etourdissements et eblouissements,,,Diagnosis,N/A,,,,,
2f05f798-082f-4f43-a030-b285c4a2f69b,,ICD-10:T14.1,Open Wound (T14.1),Plaie ouverte (T14.1),Open Wound,Plaie ouverte,,,Diagnosis,N/A,,,,,
2f250509-2c7d-45e0-b28a-08809e1b78f3,,ICD-10:O90.3,Peripartum cardiomyopathy (O90.3),Cardiomyopathie du peripartum (O90.3),Peripartum cardiomyopathy,Cardiomyopathie du peripartum,,,Diagnosis,N/A,,,,,
330d227b-fada-4b8b-a05c-ba56b8e96e19,,ICD-10:E86,Severe dehydration (E86),Deshydratation severe (E86),Severe dehydration,Deshydratation severe,,,Diagnosis,N/A,,,,,
3c9ca2f7-9506-47c2-b1d8-9f4e2b9f3fb2,,ICD-10:I27.9,Isolated right heart failure (I27.9),Insuffisance cardiaque droite isolee (I27.9),Isolated right heart failure,Insuffisance cardiaque droite isolee,,,Diagnosis,N/A,,,,,
3ccc4764-26fe-102b-80cb-0017a47871b2,,ICD-10:D64.9,Anemia (D64.9),Anemie (D64.9),Anemia,Anemie,,,Diagnosis,N/A,,,,,
3ccc49bc-26fe-102b-80cb-0017a47871b2,,ICD-10:J45.9,Asthma exacerbation (J45.9),Exacerbation d'asthme (J45.9),Asthma exacerbation,Exacerbation d'asthme,,,Diagnosis,N/A,,,,,
3ccc4bf6-26fe-102b-80cb-0017a47871b2,,ICD-10:J45.9,Asthma (J45.9),Asthme (J45.9),Asthma,Asthme,,,Diagnosis,N/A,,,,,
3ccc57ae-26fe-102b-80cb-0017a47871b2,,ICD-10:J20.9,Acute bronchitis (J20.9),Bronchite aigue (J20.9),Acute bronchitis,Bronchite aigue,,,Diagnosis,N/A,,,,,
3ccc6636-26fe-102b-80cb-0017a47871b2,,ICD-10:A06.9,Parasitic diarrhea (A06.9),Diarrhee parasitaire (A06.9),Parasitic diarrhea,Diarrhee parasitaire,,,Diagnosis,N/A,,,,,
3ccc6a00-26fe-102b-80cb-0017a47871b2,,ICD-10:K52.9,Diarrhea (K52.9),Diarrhee (K52.9),Diarrhea,Diarrhee,,,Diagnosis,N/A,,,,,
3ccc7892-26fe-102b-80cb-0017a47871b2,,ICD-10:B15.9,Hepatitis A (B15.9),Hepatite A (B15.9),Hepatitis A,Hepatite A,,,Diagnosis,N/A,,,,,
3ccc7a0e-26fe-102b-80cb-0017a47871b2,,ICD-10:B16.9,Hepatitis B (B16.9),Hepatite B (B16.9),Hepatitis B,Hepatite B,,,Diagnosis,N/A,,,,,
3ccc7bbc-26fe-102b-80cb-0017a47871b2,,ICD-10:B19.9,Hepatitis C (B19.9),Hepatite C (B19.9),Hepatitis C,Hepatite C,,,Diagnosis,N/A,,,,,
3ccc7d2e-26fe-102b-80cb-0017a47871b2,,ICD-10:K75.9,Hepatitis (K75.9),Hepatite (K75.9),Hepatitis,Hepatite,,,Diagnosis,N/A,,,,,
3ccc91c4-26fe-102b-80cb-0017a47871b2,,ICD-10:J18.9,Pneumonia (J18.9),Pneumonie (J18.9),Pneumonia,Pneumonie,,,Diagnosis,N/A,,,,,
3ccc9340-26fe-102b-80cb-0017a47871b2,,ICD-10:Z33,Pregnancy (Z33),Grossesse (Z33),Pregnancy,Grossesse,,,Diagnosis,N/A,,,,,
3ccc9624-26fe-102b-80cb-0017a47871b2,,ICD-10:O00.9,Ectopic pregnancy (O00.9),Grossesse extra-uterine (O00.9),Ectopic pregnancy,Grossesse extra-uterine,,,Diagnosis,N/A,,,,,
3ccc97a0-26fe-102b-80cb-0017a47871b2,,ICD-10:O14.9,Preeclampsia (O14.9),Pre-eclampsie (O14.9),Preeclampsia,Pre-eclampsie,,,Diagnosis,N/A,,,,,
3ccc9a8e-26fe-102b-80cb-0017a47871b2,,ICD-10:O72.1,Postpartum hemorrhage (O72.1),Hemorragie du post-partum (O72.1),Postpartum hemorrhage,Hemorragie du post-partum,,,Diagnosis,N/A,,,,,
3ccca36c-26fe-102b-80cb-0017a47871b2,,ICD-10:N39.0,Urinary tract infection (N39.0),Infection urinaire (N39.0),Urinary tract infection,Infection urinaire,,,Diagnosis,N/A,,,,,
3ccca650-26fe-102b-80cb-0017a47871b2,,ICD-10:A95.9,Yellow Fever (A95.9),Fievre jaune (A95.9),Yellow Fever,Fievre jaune,,,Diagnosis,N/A,,,,,
3ccca7cc-26fe-102b-80cb-0017a47871b2,,ICD-10:A16.9,Tuberculosis (A16.9),Tuberculose (A16.9),Tuberculosis,Tuberculose,,,Diagnosis,N/A,,,,,
3ccca93e-26fe-102b-80cb-0017a47871b2,,ICD-10:A30.9,Leprosy (A30.9),Lepre (A30.9),Leprosy,Lepre,,,Diagnosis,N/A,,,,,
3cccaab0-26fe-102b-80cb-0017a47871b2,,ICD-10:G03.9,Meningitis (G03.9),Meningite (G03.9),Meningitis,Meningite,,,Diagnosis,N/A,,,,,
3cccaf06-26fe-102b-80cb-0017a47871b2,,ICD-10:B05.9,Measles (B05.9),Rougeole (B05.9),Measles,Rougeole,,,Diagnosis,N/A,,,,,
3cccb082-26fe-102b-80cb-0017a47871b2,,ICD-10:B26.9,Mumps (B26.9),Oreillons (B26.9),Mumps,Oreillons,,,Diagnosis,N/A,,,,,
3cccb4d8-26fe-102b-80cb-0017a47871b2,,ICD-10:B82.9,Intestinal Parasites (B82.9),Parasitose intestinale (B82.9),Intestinal Parasites,Parasitose intestinale,,,Diagnosis,N/A,,,,,
3cccb654-26fe-102b-80cb-0017a47871b2,,ICD-10:E46,Malnutrition (E46),Malnutrition (E46),Malnutrition,Malnutrition,,,Diagnosis,N/A,,,,,
3cccc068-26fe-102b-80cb-0017a47871b2,,ICD-10:D48.9,Neoplasm (D48.9),Neoplasie (D48.9),Neoplasm,Neoplasie,,,Diagnosis,N/A,,,,,
3ccccc20-26fe-102b-80cb-0017a47871b2,,ICD-10:T65.9,Toxicity (T65.9),Empoisonnement (T65.9),Toxicity,Empoisonnement,,,Diagnosis,N/A,,,,,
3cccd076-26fe-102b-80cb-0017a47871b2,,ICD-10:V99,Transport accident (V99),Accident de transport (V99),Transport accident,Accident de transport,,,Diagnosis,N/A,,,,,
3cccf4a2-26fe-102b-80cb-0017a47871b2,,ICD-10:J06.9,Upper respiratory infection (J06.9),Infection des voies respiratoires superieures (J06.9),Upper respiratory infection,Infection des voies respiratoires superieures,,,Diagnosis,N/A,,,,,
3cccf632-26fe-102b-80cb-0017a47871b2,,ICD-10:R05,Cough (R05),Toux (R05),Cough,Toux,,,Diagnosis,N/A,,,,,
3cccff74-26fe-102b-80cb-0017a47871b2,,ICD-10:L02.9,Furunculosis (L02.9),Furonculose (L02.9),Furunculosis,Furonculose,,,Diagnosis,N/A,,,,,
3ccd010e-26fe-102b-80cb-0017a47871b2,,ICD-10:H66.9,Otitis Media (H66.9),Otite moyenne (H66.9),Otitis Media,Otite moyenne,,,Diagnosis,N/A,,,,,
3ccd029e-26fe-102b-80cb-0017a47871b2,,ICD-10:N61,Inflammatory disorders of breast (N61),Affections inflammatoires du sein (N61),Inflammatory disorders of breast,Affections inflammatoires du sein,,,Diagnosis,N/A,,,,,
3ccd042e-26fe-102b-80cb-0017a47871b2,,ICD-10:M00.9,Arthritis (M00.9),Arthrite (M00.9),Arthritis,Arthrite,,,Diagnosis,N/A,,,,,
3ccd05be-26fe-102b-80cb-0017a47871b2,,ICD-10:H10.0,Bacterial conjuctivitis (H10.0),Conjonctivite bacterienne (H10.0),Bacterial conjuctivitis,Conjonctivite bacterienne,,,Diagnosis,N/A,,,,,
3ccd0f0a-26fe-102b-80cb-0017a47871b2,,ICD-10:B54,Malaria (B54),Paludisme (malaria) (B54),Malaria,Paludisme (malaria),,,Diagnosis,N/A,,,,,
3ccd122a-26fe-102b-80cb-0017a47871b2,,ICD-10:S09.9,Head injury (S09.9),Traumatisme cranien (S09.9),Head injury,Traumatisme cranien,,,Diagnosis,N/A,,,,,
3ccd154a-26fe-102b-80cb-0017a47871b2,,ICD-10:N94.6,Dysmenorrhea (N94.6),Dysmenorrhee (N94.6),Dysmenorrhea,Dysmenorrhee,,,Diagnosis,N/A,,,,,
3ccd1a36-26fe-102b-80cb-0017a47871b2,,ICD-10:O85,Puerperal sepsis (O85),Septicemie puerperale (O85),Puerperal sepsis,Septicemie puerperale,,,Diagnosis,N/A,,,,,
3ccd1bda-26fe-102b-80cb-0017a47871b2,,ICD-10:K02.9,Other dental caries (K02.9),Autres caries dentaires (K02.9),Other dental caries,Autres caries dentaires,,,Diagnosis,N/A,,,,,
3ccd1ee6-26fe-102b-80cb-0017a47871b2,,ICD-10:E04.9,Goiter (E04.9),Goitre (E04.9),Goiter,Goitre,,,Diagnosis,N/A,,,,,
3ccd206c-26fe-102b-80cb-0017a47871b2,,ICD-10:L03.9,Cellulitis (L03.9),Cellulite (L03.9),Cellulitis,Cellulite,,,Diagnosis,N/A,,,,,
3ccd21e8-26fe-102b-80cb-0017a47871b2,,ICD-10:T30.0,Burn (T30.0),Brulure (T30.0),Burn,Brulure,,,Diagnosis,N/A,,,,,
3ccd2364-26fe-102b-80cb-0017a47871b2,,ICD-10:R07.4,Chest Pain (R07.4),Douleur thoracique (R07.4),Chest Pain,Douleur thoracique,,,Diagnosis,N/A,,,,,
3ccd2800-26fe-102b-80cb-0017a47871b2,,ICD-10:N76.0,Vaginitis (N76.0),Vaginite (N76.0),Vaginitis,Vaginite,,,Diagnosis,N/A,,,,,
3ccd2986-26fe-102b-80cb-0017a47871b2,,ICD-10:B86,Scabies (B86),Gale (sarcoptose) (B86),Scabies,Gale (sarcoptose),,,Diagnosis,N/A,,,,,
3ccd2b02-26fe-102b-80cb-0017a47871b2,,ICD-10:A01.0,Typhoid Fever (A01.0),Fievre typhoïde (A01.0),Typhoid Fever,Fievre typhoïde,,,Diagnosis,N/A,,,,,
3ccd369c-26fe-102b-80cb-0017a47871b2,,ICD-10:T78.4,Allergy (T78.4),Allergie (T78.4),Allergy,Allergie,,,Diagnosis,N/A,,,,,
3ccd398a-26fe-102b-80cb-0017a47871b2,,ICD-10:B35.0,Tinea capitis (B35.0),Taenia capitis (B35.0),Tinea capitis,Taenia capitis,,,Diagnosis,N/A,,,,,
3ccd40ce-26fe-102b-80cb-0017a47871b2,,ICD-10:J40,Bronchitis (J40),Bronchite (J40),Bronchitis,Bronchite,,,Diagnosis,N/A,,,,,
3ccdf42e-26fe-102b-80cb-0017a47871b2,,ICD-10:N72,Cervicitis (N72),Cervicite (N72),Cervicitis,Cervicite,,,Diagnosis,N/A,,,,,
3ccdf6b8-26fe-102b-80cb-0017a47871b2,,ICD-10:J02.9,Pharyngitis (J02.9),Pharyngite (J02.9),Pharyngitis,Pharyngite,,,Diagnosis,N/A,,,,,
